step,epoch,loss,learning_rate,grad_norm,split,eval_loss,eval_accuracy,eval_f1_macro,eval_runtime,eval_samples_per_second,eval_steps_per_second
200,0.09387467730579677,4.260189208984375,4.669169404035664e-05,16.750085830688477,train,,,,,,
400,0.18774935461159353,2.43707275390625,9.361801970905678e-05,15.069146156311035,train,,,,,,
600,0.28162403191739027,1.7564193725585937,0.00014054434537775693,17.474882125854492,train,,,,,,
800,0.37549870922318707,1.6034480285644532,0.00018747067104645708,18.020980834960938,train,,,,,,
1000,0.4693733865289838,1.6281448364257813,0.0002343969967151572,20.183120727539062,train,,,,,,
1200,0.5632480638347805,1.6236578369140624,0.00028132332238385734,14.770764350891113,train,,,,,,
1400,0.6571227411405773,1.650965118408203,0.0003282496480525575,16.829008102416992,train,,,,,,
1600,0.7509974184463741,1.7560041809082032,0.0003751759737212576,22.871726989746094,train,,,,,,
1800,0.8448720957521708,1.7357606506347656,0.00042210229938995775,14.826775550842285,train,,,,,,
2000,0.9387467730579676,1.80193603515625,0.0004690286250586579,18.354169845581055,train,,,,,,
2131,1.0,,,,val,1.8851362466812134,0.5178877887788779,0.5320632811919669,43.0477,175.968,11.011
2200,1.0323867636705,1.8074372863769532,0.0004991602657511917,11.363357543945312,train,,,,,,
2400,1.1262614409762968,1.844466552734375,0.0004966904591370496,11.183921813964844,train,,,,,,
2600,1.2201361182820933,1.7750126647949218,0.0004942206525229075,11.237789154052734,train,,,,,,
2800,1.3140107955878901,1.7476602172851563,0.0004917508459087653,9.971009254455566,train,,,,,,
3000,1.407885472893687,1.7125761413574219,0.0004892810392946233,9.979863166809082,train,,,,,,
3200,1.5017601501994837,1.7255723571777344,0.0004868112326804811,10.990495681762695,train,,,,,,
3400,1.5956348275052803,1.6494258117675782,0.000484341426066339,7.712686538696289,train,,,,,,
3600,1.689509504811077,1.6469195556640626,0.00048187161945219693,10.456729888916016,train,,,,,,
3800,1.7833841821168739,1.5857223510742187,0.0004794018128380548,6.516541957855225,train,,,,,,
4000,1.8772588594226707,1.5473568725585938,0.0004769320062239127,10.653372764587402,train,,,,,,
4200,1.9711335367284675,1.5104579162597656,0.00047446219960977054,8.241599082946777,train,,,,,,
4262,2.0,,,,val,1.430588960647583,0.6266666666666667,0.6295212311783092,43.2851,175.003,10.951
4400,2.064773527341,1.3716357421875,0.00047199239299562846,5.5091142654418945,train,,,,,,
4600,2.1586482046467967,1.3299833679199218,0.00046952258638148633,7.602865695953369,train,,,,,,
4800,2.2525228819525935,1.3977120971679688,0.0004670527797673442,10.203436851501465,train,,,,,,
5000,2.34639755925839,1.3738856506347656,0.0004645829731532021,7.024791240692139,train,,,,,,
5200,2.4402722365641867,1.329656982421875,0.00046211316653906,10.108789443969727,train,,,,,,
5400,2.5341469138699835,1.3300009155273438,0.0004596433599249179,6.163707733154297,train,,,,,,
5600,2.6280215911757803,1.3610585021972657,0.00045717355331077573,8.157493591308594,train,,,,,,
5800,2.721896268481577,1.3055938720703124,0.00045470374669663366,5.119721412658691,train,,,,,,
6000,2.815770945787374,1.326002960205078,0.0004522339400824915,6.513734817504883,train,,,,,,
6200,2.9096456230931707,1.273777084350586,0.00044976413346834945,7.804354190826416,train,,,,,,
6393,3.0,,,,val,1.3065708875656128,0.6558415841584159,0.6572541325690286,43.7469,173.155,10.835
6400,3.0032856137057027,1.2490424346923827,0.0004472943268542073,7.290249347686768,train,,,,,,
6600,3.0971602910114995,1.1502256774902344,0.0004448245202400652,8.20016860961914,train,,,,,,
6800,3.1910349683172963,1.1772343444824218,0.0004423547136259231,8.163687705993652,train,,,,,,
7000,3.284909645623093,1.1354564666748046,0.000439884907011781,8.05322551727295,train,,,,,,
7200,3.37878432292889,1.1397437286376952,0.00043741510039763885,5.864731311798096,train,,,,,,
7400,3.4726590002346867,1.1677149200439454,0.0004349452937834968,4.911591053009033,train,,,,,,
7600,3.5665336775404834,1.1647118377685546,0.00043247548716935464,7.581872463226318,train,,,,,,
7800,3.6604083548462802,1.1269063568115234,0.00043000568055521257,7.176262378692627,train,,,,,,
8000,3.754283032152077,1.1738396453857423,0.0004275358739410704,14.407930374145508,train,,,,,,
8200,3.848157709457874,1.1340169525146484,0.0004250660673269283,9.006390571594238,train,,,,,,
8400,3.9420323867636706,1.1351126861572265,0.0004225962607127862,4.651966094970703,train,,,,,,
8524,4.0,,,,val,1.134501338005066,0.6995379537953795,0.6984661951732256,41.7403,181.479,11.356
8600,4.035672377376203,1.0460237884521484,0.0004201264540986441,5.296316146850586,train,,,,,,
8800,4.129547054682,0.9489511108398437,0.00041765664748450197,7.54755163192749,train,,,,,,
9000,4.223421731987797,0.9670585632324219,0.00041518684087035984,5.411653995513916,train,,,,,,
9200,4.3172964092935935,0.9725940704345704,0.00041271703425621776,7.154312610626221,train,,,,,,
9400,4.41117108659939,0.9836676788330078,0.00041024722764207563,5.826914310455322,train,,,,,,
9600,4.505045763905187,1.0048770141601562,0.0004077774210279335,5.479079246520996,train,,,,,,
9800,4.598920441210983,0.9807611846923828,0.00040530761441379137,6.599370956420898,train,,,,,,
10000,4.69279511851678,0.990087890625,0.0004028378077996493,6.212977886199951,train,,,,,,
10200,4.786669795822577,0.9748357391357422,0.0004003680011855072,6.009653091430664,train,,,,,,
10400,4.880544473128373,0.9743044281005859,0.00039789819457136503,6.349695205688477,train,,,,,,
10600,4.97441915043417,1.0175480651855469,0.00039542838795722296,5.073585510253906,train,,,,,,
10655,5.0,,,,val,1.0537890195846558,0.721980198019802,0.7216277767403214,42.7263,177.291,11.094
10800,5.068059141046703,0.9092568206787109,0.0003929585813430808,5.297815322875977,train,,,,,,
11000,5.1619338183525,0.8475627899169922,0.00039048877472893875,7.121070861816406,train,,,,,,
11200,5.255808495658296,0.8222863006591797,0.0003880189681147966,6.690310478210449,train,,,,,,
11400,5.349683172964093,0.8798450469970703,0.0003855491615006545,7.775208950042725,train,,,,,,
11600,5.443557850269889,0.8338687896728516,0.0003830793548865124,8.45789623260498,train,,,,,,
11800,5.537432527575686,0.829527359008789,0.0003806095482723703,5.638484477996826,train,,,,,,
12000,5.631307204881483,0.8824088287353515,0.00037813974165822815,5.489072322845459,train,,,,,,
12200,5.72518188218728,0.8588550567626954,0.000375669935044086,4.552225112915039,train,,,,,,
12400,5.8190565594930765,0.8424628448486328,0.00037320012842994394,4.302175045013428,train,,,,,,
12600,5.912931236798873,0.8785076904296875,0.00037073032181580187,5.999613285064697,train,,,,,,
12786,6.0,,,,val,1.0105098485946655,0.7305610561056105,0.7313551653867727,43.552,173.93,10.884
12800,6.006571227411405,0.8551638793945312,0.0003682605152016597,3.2661094665527344,train,,,,,,
13000,6.100445904717202,0.7025588989257813,0.0003657907085875176,3.1862616539001465,train,,,,,,
13200,6.194320582022999,0.7078432464599609,0.0003633209019733755,5.05319881439209,train,,,,,,
13400,6.288195259328796,0.7262506866455078,0.0003608510953592334,3.6044256687164307,train,,,,,,
13600,6.3820699366345925,0.74085205078125,0.00035838128874509127,8.312313079833984,train,,,,,,
13800,6.475944613940389,0.753167495727539,0.00035591148213094914,5.7472405433654785,train,,,,,,
14000,6.569819291246186,0.7598341369628906,0.00035344167551680706,8.440849304199219,train,,,,,,
14200,6.663693968551983,0.7598895263671875,0.00035097186890266493,5.533924102783203,train,,,,,,
14400,6.75756864585778,0.7592646789550781,0.0003485020622885228,6.391250133514404,train,,,,,,
14600,6.8514433231635765,0.7560279083251953,0.00034603225567438067,5.709188461303711,train,,,,,,
14800,6.945318000469373,0.76945068359375,0.0003435624490602386,5.1213860511779785,train,,,,,,
14917,7.0,,,,val,1.0148264169692993,0.7407260726072608,0.740668814472246,41.4582,182.714,11.433
15000,7.038957991081905,0.6925896453857422,0.0003410926424460965,5.967861175537109,train,,,,,,
15200,7.132832668387702,0.6315912628173828,0.00033862283583195433,3.976539373397827,train,,,,,,
15400,7.226707345693499,0.65664306640625,0.00033615302921781226,4.801867961883545,train,,,,,,
15600,7.320582022999296,0.6475628662109375,0.0003336832226036701,6.352941513061523,train,,,,,,
15800,7.4144567003050925,0.6411032867431641,0.00033121341598952805,5.827982425689697,train,,,,,,
